!CSV A.01.01
!Keysight Technologies,N5222B,MY57181103,A.13.55.04
!Date: Friday, July 24, 2026 15:22:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S31(DB),S31(DEG),S11(DB),S11(DEG),S33(DB),S33(DEG)
11059794581.287,-27.075407,-125.1478,-14.589273,153.06433,-12.179626,-98.579178
11059794588.8,-27.040949,-124.96488,-14.588988,152.94858,-12.167665,-98.648857
11059794596.314,-27.087444,-124.86942,-14.583787,153.0616,-12.166697,-98.646736
11059794603.828,-27.052036,-124.62003,-14.583557,153.22186,-12.164111,-98.684174
11059794611.342,-27.057606,-125.1643,-14.580255,153.15602,-12.17812,-98.692291
11059794618.856,-27.025223,-124.75449,-14.557147,153.37761,-12.176683,-98.788544
11059794626.37,-27.176325,-124.79259,-14.561652,153.25452,-12.173431,-98.749512
11059794633.883,-27.06679,-124.24781,-14.560897,153.30658,-12.164804,-98.893517
11059794641.397,-27.046698,-124.88557,-14.547669,153.16475,-12.160463,-98.743973
11059794648.911,-27.111286,-124.62101,-14.558777,153.1757,-12.159957,-98.732628
11059794656.425,-27.053183,-125.01678,-14.585282,153.10524,-12.185246,-98.850189
11059794663.939,-27.083096,-125.02493,-14.580886,153.07721,-12.166589,-98.694061
11059794671.452,-27.059111,-124.90474,-14.571221,153.04359,-12.151999,-98.653801
11059794678.966,-26.966906,-125.04831,-14.574409,153.09393,-12.160837,-98.626106
11059794686.48,-26.959314,-124.42668,-14.580081,153.21465,-12.16785,-98.607391
11059794693.994,-27.052153,-124.75409,-14.607033,153.10385,-12.157877,-98.704063
11059794701.508,-26.967703,-125.09212,-14.591547,153.09135,-12.172256,-98.667915
11059794709.021,-27.059511,-124.84161,-14.57487,153.11838,-12.165333,-98.850876
11059794716.535,-26.99016,-124.9185,-14.582533,153.2592,-12.174976,-98.813011
11059794724.049,-27.071695,-125.41496,-14.570436,153.13602,-12.169204,-98.719017
11059794731.563,-27.019804,-124.6741,-14.579778,152.89461,-12.172091,-98.813065
11059794739.077,-27.104521,-124.74457,-14.57242,153.21875,-12.179084,-98.875381
11059794746.591,-26.986349,-124.75566,-14.57471,153.0992,-12.175155,-98.818588
11059794754.104,-26.979446,-125.38483,-14.583724,152.95088,-12.16079,-98.712883
11059794761.618,-26.993818,-125.44946,-14.594665,152.91786,-12.159123,-98.73246
11059794769.132,-26.91139,-125.14576,-14.605566,152.89886,-12.179694,-98.778343
11059794776.646,-26.926884,-125.4845,-14.606483,153.12202,-12.170454,-98.77359
11059794784.16,-26.919184,-125.60232,-14.611185,152.97977,-12.15834,-98.778732
11059794791.673,-26.977894,-125.31438,-14.569865,152.90117,-12.16767,-98.770134
11059794799.187,-26.9235,-125.03689,-14.601023,152.96233,-12.157702,-98.83149
11059794806.701,-26.961252,-125.04002,-14.593584,153.04486,-12.182542,-98.866982
11059794814.215,-26.993368,-125.00893,-14.559232,152.98228,-12.18856,-98.900627
11059794821.729,-27.071859,-125.15506,-14.578427,153.18494,-12.179503,-98.953995
11059794829.242,-26.983492,-125.3688,-14.576901,153.14194,-12.190896,-98.814995
11059794836.756,-27.046959,-125.3168,-14.594871,153.03867,-12.170557,-98.888062
11059794844.27,-26.975872,-124.76456,-14.598362,152.91946,-12.175595,-98.873741
11059794851.784,-27.010983,-125.15711,-14.615148,153.02255,-12.176118,-98.955345
11059794859.298,-26.900461,-125.24201,-14.630955,152.98018,-12.191117,-98.738686
11059794866.812,-26.88183,-125.47905,-14.617922,152.98859,-12.186453,-98.724174
11059794874.325,-26.886972,-125.11411,-14.616572,152.79921,-12.16991,-98.837837
11059794881.839,-26.896969,-125.19125,-14.586527,152.75388,-12.189819,-98.810112
11059794889.353,-26.981035,-124.75089,-14.616167,152.85793,-12.175268,-98.75174
11059794896.867,-26.896381,-125.30167,-14.593764,152.92918,-12.177873,-98.732094
11059794904.381,-26.946825,-125.35035,-14.607701,152.9416,-12.191884,-98.899811
11059794911.894,-27.000446,-125.39663,-14.587913,153.02238,-12.192071,-98.920845
11059794919.408,-26.970688,-125.15355,-14.60323,153.16084,-12.185246,-98.941696
11059794926.922,-26.917957,-125.1907,-14.595655,153.00897,-12.182144,-98.931953
11059794934.436,-27.000364,-124.80376,-14.605901,152.94083,-12.186213,-98.940331
11059794941.95,-26.930212,-125.74214,-14.618914,153.02243,-12.187027,-98.892548
11059794949.463,-26.901741,-125.55423,-14.606974,152.84003,-12.188076,-98.761528
11059794956.977,-26.855238,-126.08949,-14.630482,152.74196,-12.179041,-98.854736
11059794964.491,-26.826935,-125.29127,-14.605463,152.77042,-12.16977,-98.798393
11059794972.005,-26.79063,-125.30037,-14.608523,152.82637,-12.179779,-98.792679
11059794979.519,-26.891111,-125.26287,-14.610995,153.02142,-12.193063,-98.815239
11059794987.032,-26.937424,-125.45486,-14.604797,152.80705,-12.18657,-98.961945
11059794994.546,-26.949402,-125.29579,-14.61618,152.95097,-12.199808,-98.956299
11059795002.06,-26.937418,-125.02877,-14.609576,152.95815,-12.18571,-98.975784
11059795009.574,-26.887405,-125.05904,-14.624877,153.00517,-12.201827,-99.02916
11059795017.088,-26.938467,-125.10605,-14.610023,153.05901,-12.176462,-98.976395
11059795024.602,-26.921799,-124.7358,-14.616389,153.0038,-12.186469,-98.924988
11059795032.115,-26.880001,-125.07142,-14.606179,152.89096,-12.19648,-98.949127
11059795039.629,-26.866653,-125.40566,-14.630129,152.98665,-12.205475,-98.878098
11059795047.143,-26.792536,-125.42301,-14.643865,152.76118,-12.188635,-98.905975
11059795054.657,-26.887896,-125.73888,-14.624058,152.89091,-12.179923,-98.93235
11059795062.171,-26.767807,-125.30788,-14.635445,152.85287,-12.177561,-98.994087
11059795069.684,-26.866018,-125.95821,-14.629711,152.60268,-12.189118,-98.887955
11059795077.198,-26.776754,-125.29536,-14.656246,152.85307,-12.171668,-98.740791
11059795084.712,-26.823704,-125.29159,-14.609597,152.80019,-12.197903,-98.924416
11059795092.226,-26.858398,-125.42146,-14.59412,152.87383,-12.191602,-98.969002
11059795099.74,-26.862488,-124.9922,-14.612828,152.88132,-12.184946,-98.876747
11059795107.253,-26.865271,-125.25988,-14.620024,153.06723,-12.196198,-99.047318
11059795114.767,-26.884108,-125.24744,-14.635232,152.81889,-12.204272,-99.081963
11059795122.281,-26.778204,-125.05833,-14.621677,152.6736,-12.191087,-99.035583
11059795129.795,-26.834276,-125.60144,-14.634598,152.68573,-12.189907,-98.91021
11059795137.309,-26.800495,-125.47063,-14.641783,152.9099,-12.170263,-98.996788
11059795144.823,-26.753824,-125.85345,-14.665853,152.74995,-12.203336,-98.919777
11059795152.336,-26.773109,-125.74866,-14.641277,152.70064,-12.179436,-98.826355
11059795159.85,-26.771971,-125.7449,-14.623535,152.82419,-12.198861,-98.891006
11059795167.364,-26.761555,-126.01827,-14.64569,152.74521,-12.200959,-98.916031
11059795174.878,-26.774767,-125.37518,-14.637956,152.77031,-12.201038,-98.986671
11059795182.392,-26.837191,-125.46774,-14.616128,152.77477,-12.189653,-98.987366
11059795189.905,-26.899464,-125.3178,-14.637494,152.77475,-12.208617,-99.14138
11059795197.419,-26.875999,-125.55457,-14.615413,152.81819,-12.20431,-99.038048
11059795204.933,-26.855112,-125.4947,-14.60798,152.82196,-12.201115,-99.046425
11059795212.447,-26.817297,-125.38918,-14.645825,152.89386,-12.201539,-99.166061
11059795219.961,-26.776909,-125.08246,-14.633775,152.87029,-12.2163,-99.050636
11059795227.474,-26.727119,-125.34366,-14.620267,152.7692,-12.205697,-98.955185
11059795234.988,-26.758146,-125.68764,-14.65298,152.70003,-12.188022,-98.961304
11059795242.502,-26.646791,-125.27974,-14.644668,152.73466,-12.193382,-98.915649
11059795250.016,-26.726719,-125.78061,-14.638237,152.43329,-12.162461,-98.930107
11059795257.53,-26.660769,-125.54329,-14.628819,152.56444,-12.203011,-98.882935
11059795265.044,-26.739227,-125.46114,-14.651014,152.74686,-12.208006,-98.948715
11059795272.557,-26.707043,-125.84088,-14.627122,152.44495,-12.198558,-98.996124
11059795280.071,-26.764296,-125.48882,-14.638512,152.6788,-12.192977,-99.092484
11059795287.585,-26.766972,-126.01176,-14.651402,152.70157,-12.19588,-99.027412
11059795295.099,-26.791086,-125.82144,-14.641288,152.72383,-12.206083,-99.147881
11059795302.613,-26.714733,-125.39258,-14.654766,152.81293,-12.195438,-99.011612
11059795310.126,-26.747437,-125.88495,-14.638808,152.72856,-12.198678,-99.17366
11059795317.64,-26.78323,-125.57887,-14.637825,152.73134,-12.186467,-98.987411
11059795325.154,-26.751541,-125.22701,-14.670022,152.7382,-12.199305,-99.064133
11059795332.668,-26.674747,-126.2081,-14.646506,152.52411,-12.187956,-99.077942
11059795340.182,-26.671638,-125.78422,-14.682767,152.45724,-12.193787,-98.922241
11059795347.695,-26.65955,-126.00242,-14.674512,152.60342,-12.193218,-99.015152
11059795355.209,-26.702085,-126.03263,-14.659589,152.692,-12.202813,-99.034767
11059795362.723,-26.697243,-126.46843,-14.666351,152.53609,-12.203686,-98.980103
11059795370.237,-26.676319,-126.12816,-14.668114,152.58467,-12.216549,-99.019554
11059795377.751,-26.697237,-125.20337,-14.672849,152.72409,-12.21239,-99.127579
11059795385.265,-26.769432,-125.71497,-14.649815,152.72673,-12.214997,-99.036301
11059795392.778,-26.751598,-125.71404,-14.640347,152.61732,-12.20479,-99.142502
11059795400.292,-26.691721,-125.9033,-14.643145,152.71614,-12.204068,-99.16951
11059795407.806,-26.707031,-125.90903,-14.641729,152.61797,-12.193252,-99.122879
11059795415.32,-26.609297,-125.83654,-14.658664,152.60011,-12.201254,-99.005875
11059795422.834,-26.711964,-125.79056,-14.679559,152.55621,-12.194982,-99.01226
11059795430.347,-26.610195,-125.73929,-14.6568,152.57329,-12.200279,-99.053726
11059795437.861,-26.626879,-126.00481,-14.665941,152.50792,-12.190658,-98.918991
11059795445.375,-26.589764,-126.04986,-14.664994,152.1835,-12.209305,-99.053543
11059795452.889,-26.618803,-126.30717,-14.685343,152.50197,-12.199948,-99.056786
11059795460.403,-26.604826,-126.13261,-14.651946,152.58809,-12.190248,-99.208153
11059795467.916,-26.680042,-126.02499,-14.68109,152.57846,-12.207217,-99.131424
11059795475.43,-26.694479,-125.53988,-14.683467,152.60048,-12.211386,-99.166557
11059795482.944,-26.729061,-125.30287,-14.660545,152.70245,-12.205735,-99.142387
11059795490.458,-26.762337,-126.07229,-14.677632,152.64137,-12.202306,-99.207489
11059795497.972,-26.685625,-125.91075,-14.705935,152.40895,-12.197157,-99.136917
11059795505.486,-26.704586,-126.0482,-14.661931,152.46098,-12.21756,-99.104599
11059795512.999,-26.610542,-125.40137,-14.684491,152.64284,-12.221393,-99.172295
11059795520.513,-26.647732,-125.7514,-14.69435,152.43327,-12.206594,-99.101234
11059795528.027,-26.643297,-126.34354,-14.676114,152.48512,-12.198041,-99.018211
11059795535.541,-26.595852,-126.10941,-14.701045,152.43753,-12.204379,-99.042503
11059795543.055,-26.558886,-126.43433,-14.672945,152.49731,-12.215542,-99.005821
11059795550.568,-26.611015,-125.75166,-14.7013,152.25848,-12.212858,-99.1987
11059795558.082,-26.632133,-125.71022,-14.68461,152.45337,-12.219159,-99.266411
11059795565.596,-26.618465,-125.89934,-14.67236,152.44125,-12.228778,-99.27504
11059795573.11,-26.622393,-125.84849,-14.665833,152.48747,-12.221005,-99.343208
11059795580.624,-26.699356,-125.9155,-14.655548,152.49883,-12.211396,-99.232948
11059795588.137,-26.581427,-126.01576,-14.688362,152.50061,-12.218051,-99.329697
11059795595.651,-26.680677,-126.19508,-14.675476,152.45834,-12.202949,-99.301003
11059795603.165,-26.560286,-125.98794,-14.671852,152.42279,-12.214341,-99.188454
11059795610.679,-26.52322,-126.44818,-14.691119,152.43781,-12.214261,-99.160172
11059795618.193,-26.544294,-126.3446,-14.705138,152.2281,-12.209586,-99.093475
11059795625.707,-26.465986,-126.51596,-14.685352,152.18324,-12.22687,-99.201622
11059795633.22,-26.557219,-126.72408,-14.715212,152.28619,-12.199846,-99.147125
11059795640.734,-26.497021,-126.22375,-14.694416,152.41226,-12.217302,-99.184341
11059795648.248,-26.528381,-126.5314,-14.708946,152.19229,-12.20657,-99.223549
11059795655.762,-26.516163,-126.26508,-14.680451,152.41608,-12.221003,-99.252792
11059795663.276,-26.62431,-126.00176,-14.693542,152.35577,-12.236457,-99.330078
11059795670.789,-26.580446,-126.17649,-14.707429,152.43144,-12.226941,-99.220856
11059795678.303,-26.526726,-125.96812,-14.673214,152.66603,-12.216074,-99.348869
11059795685.817,-26.583616,-126.3149,-14.69101,152.3111,-12.221094,-99.332748
11059795693.331,-26.537455,-126.24429,-14.683965,152.38901,-12.228822,-99.230591
11059795700.845,-26.508923,-126.24041,-14.698394,152.43758,-12.209996,-99.092911
11059795708.358,-26.540485,-126.08134,-14.717522,152.19421,-12.222669,-99.17794
11059795715.872,-26.398346,-126.28072,-14.723605,152.22969,-12.203364,-99.174202
11059795723.386,-26.509399,-127.08629,-14.698923,152.2905,-12.230909,-99.220757
11059795730.9,-26.518301,-126.17261,-14.703956,152.2531,-12.226745,-99.226044
11059795738.414,-26.45673,-126.05062,-14.69775,152.29066,-12.213278,-99.21051
11059795745.928,-26.470192,-126.55451,-14.71349,152.2002,-12.207021,-99.299294
11059795753.441,-26.542501,-126.19156,-14.699167,152.47755,-12.217084,-99.35714
11059795760.955,-26.533241,-126.2255,-14.680314,152.29947,-12.222788,-99.321602
11059795768.469,-26.485807,-126.74519,-14.701421,152.35461,-12.215995,-99.366982
11059795775.983,-26.551825,-126.79924,-14.709762,152.44499,-12.222322,-99.34346
11059795783.497,-26.436085,-126.0508,-14.714563,152.31448,-12.218717,-99.260452
11059795791.01,-26.492102,-126.77888,-14.717254,152.12384,-12.216329,-99.193207
11059795798.524,-26.46224,-126.33633,-14.720318,152.2556,-12.236216,-99.288712
11059795806.038,-26.46962,-126.90469,-14.739351,152.1442,-12.226469,-99.19355
11059795813.552,-26.440548,-126.83629,-14.719725,152.02647,-12.202944,-99.212013
11059795821.066,-26.442377,-126.63874,-14.727951,151.98665,-12.201242,-99.322327
11059795828.579,-26.431087,-126.49016,-14.710644,152.10201,-12.229105,-99.313942
11059795836.093,-26.452246,-126.43246,-14.717086,152.15169,-12.230317,-99.210838
11059795843.607,-26.499979,-126.66962,-14.711914,152.27896,-12.233721,-99.364014
11059795851.121,-26.485052,-126.18735,-14.714801,152.30602,-12.223405,-99.385361
11059795858.635,-26.500378,-126.96014,-14.716032,152.15941,-12.212622,-99.43306
11059795866.149,-26.517502,-126.3738,-14.705408,152.22191,-12.224339,-99.36972
11059795873.662,-26.504925,-126.20779,-14.711674,152.15352,-12.239566,-99.417336
11059795881.176,-26.490505,-126.42071,-14.713166,152.35172,-12.231199,-99.28743
11059795888.69,-26.447412,-126.35664,-14.726707,152.18942,-12.235921,-99.192833
11059795896.204,-26.389042,-126.8856,-14.740451,152.05159,-12.234019,-99.231346
11059795903.718,-26.373522,-126.96143,-14.744392,151.9606,-12.215761,-99.306999
11059795911.231,-26.39863,-126.99265,-14.752337,152.06773,-12.234518,-99.203041
11059795918.745,-26.396992,-126.6204,-14.752766,152.01341,-12.212717,-99.369972
11059795926.259,-26.463171,-126.76203,-14.762108,152.28845,-12.21787,-99.279816
11059795933.773,-26.361568,-126.81483,-14.747282,152.20905,-12.237235,-99.325119
11059795941.287,-26.47776,-126.40306,-14.736105,152.12962,-12.238976,-99.443634
11059795948.8,-26.4331,-126.41509,-14.703499,152.02008,-12.236103,-99.481628
11059795956.314,-26.427189,-126.6002,-14.707979,152.20259,-12.250248,-99.360977
11059795963.828,-26.488646,-126.26884,-14.716547,152.06613,-12.244097,-99.530777
11059795971.342,-26.43858,-127.00438,-14.731071,152.16141,-12.235984,-99.444916
11059795978.856,-26.411739,-126.68285,-14.711278,152.17766,-12.243008,-99.344307
11059795986.37,-26.394896,-126.70276,-14.726512,152.04965,-12.236414,-99.395447
11059795993.883,-26.308596,-126.91026,-14.738555,152.03012,-12.237646,-99.314949
11059796001.397,-26.292238,-127.01043,-14.763126,151.96451,-12.215826,-99.284111
11059796008.911,-26.250435,-126.62254,-14.746249,151.87964,-12.237675,-99.221283
11059796016.425,-26.299721,-126.53875,-14.736753,152.0135,-12.226443,-99.449333
11059796023.939,-26.315329,-126.80078,-14.767219,152.04945,-12.220811,-99.378853
11059796031.452,-26.353823,-126.72042,-14.730037,152.03465,-12.229465,-99.55217
11059796038.966,-26.47295,-126.64252,-14.73057,152.08212,-12.246344,-99.495148
11059796046.48,-26.439508,-126.5264,-14.734936,152.19971,-12.242525,-99.423378
11059796053.994,-26.415709,-126.52538,-14.741782,152.03265,-12.250731,-99.440521
11059796061.508,-26.338821,-127.01318,-14.727784,152.1566,-12.226418,-99.435936
11059796069.021,-26.428843,-126.4484,-14.706304,152.11827,-12.23259,-99.411278
11059796076.535,-26.310083,-126.28417,-14.762127,151.94685,-12.231556,-99.400711
11059796084.049,-26.240292,-127.07497,-14.737342,151.98227,-12.232491,-99.356674
11059796091.563,-26.32205,-127.26112,-14.784988,151.84007,-12.231188,-99.378395
11059796099.077,-26.263851,-127.0321,-14.785179,151.93362,-12.232136,-99.450119
11059796106.591,-26.298786,-126.65403,-14.778003,151.98547,-12.215773,-99.395958
11059796114.104,-26.25853,-126.88454,-14.771219,151.88808,-12.231804,-99.292046
11059796121.618,-26.324356,-126.70546,-14.728087,152.00891,-12.237554,-99.515274
11059796129.132,-26.37491,-126.85119,-14.744816,152.06906,-12.255348,-99.53138
11059796136.646,-26.345726,-126.98629,-14.747782,152.13829,-12.26113,-99.543327
11059796144.16,-26.462616,-126.62358,-14.762492,151.91141,-12.248013,-99.571342
11059796151.673,-26.415493,-127.21404,-14.782428,151.93999,-12.232127,-99.533806
11059796159.187,-26.342442,-126.82316,-14.75827,152.03433,-12.244979,-99.551781
11059796166.701,-26.333529,-126.66215,-14.746625,151.9435,-12.240238,-99.399719
11059796174.215,-26.209923,-126.96947,-14.766803,151.85239,-12.246376,-99.315208
11059796181.729,-26.247536,-127.03388,-14.771289,151.81944,-12.230231,-99.347137
11059796189.242,-26.168308,-127.30531,-14.769748,151.86621,-12.251587,-99.448425
11059796196.756,-26.220213,-127.00792,-14.786366,151.66403,-12.248052,-99.461517
11059796204.27,-26.183231,-127.16936,-14.794315,152.00647,-12.240212,-99.498627
11059796211.784,-26.202148,-127.2891,-14.763651,151.87451,-12.239753,-99.480446
11059796219.298,-26.215376,-126.81804,-14.78086,151.92943,-12.236447,-99.567062
11059796226.812,-26.326347,-126.69018,-14.78374,151.68169,-12.235934,-99.650162
11059796234.325,-26.348352,-126.43347,-14.7599,151.89583,-12.24872,-99.655716
11059796241.839,-26.30209,-126.99866,-14.751976,151.94383,-12.249557,-99.451859
11059796249.353,-26.2952,-127.24931,-14.752005,151.9606,-12.255518,-99.600014
11059796256.867,-26.229202,-126.24706,-14.759687,151.89027,-12.258861,-99.560066
11059796264.381,-26.176102,-127.16257,-14.768245,151.90398,-12.255616,-99.403488
11059796271.894,-26.218367,-127.70503,-14.787415,151.6783,-12.260382,-99.574524
11059796279.408,-26.140865,-127.67986,-14.810033,151.78374,-12.245663,-99.449562
11059796286.922,-26.171963,-127.47157,-14.802611,151.8172,-12.248751,-99.382431
11059796294.436,-26.142687,-127.24085,-14.806724,151.76791,-12.24183,-99.342072
11059796301.95,-26.167664,-127.30139,-14.799144,151.89015,-12.250154,-99.608124
11059796309.463,-26.18602,-127.13616,-14.791629,151.65561,-12.236339,-99.592766
11059796316.977,-26.199327,-127.26337,-14.766977,151.94418,-12.255873,-99.634483
11059796324.491,-26.267008,-127.05,-14.778892,151.82585,-12.278379,-99.705345
11059796332.005,-26.280756,-127.01308,-14.761339,152.07054,-12.26145,-99.571411
